mudra,image_path,landmark_path,status,num_hands_detected,expected_hands
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_346.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_346.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_347.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_347.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_348.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_348.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_349.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_349.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_35.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_35.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_350.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_350.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_351.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_351.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_352.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_352.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_353.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_353.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_354.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_354.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_355.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_355.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_356.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_356.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_357.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_357.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_358.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_358.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_359.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_359.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_36.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_36.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_360.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_360.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_361.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_361.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_362.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_362.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_363.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_363.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_364.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_364.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_365.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_365.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_366.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_366.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_367.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_367.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_368.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_368.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_369.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_369.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_37.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_37.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_370.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_370.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_371.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_371.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_372.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_372.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_373.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_373.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_374.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_374.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_375.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_375.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_376.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_376.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_377.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_377.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_378.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_378.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_379.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_379.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_38.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_38.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_380.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_380.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_381.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_381.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_382.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_382.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_383.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_383.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_384.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_384.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_385.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_385.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_386.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_386.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_387.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_387.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_388.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_388.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_389.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_389.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_39.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_39.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_390.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_390.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_391.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_391.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_392.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_392.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_393.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_393.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_394.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_394.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_395.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_395.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_396.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_396.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_397.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_397.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_398.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_398.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_399.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_399.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_4.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_4.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_40.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_40.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_400.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_400.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_401.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_401.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_402.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_402.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_403.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_403.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_404.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_404.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_405.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_405.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_406.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_406.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_407.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_407.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_408.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_408.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_409.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_409.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_41.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_41.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_410.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_410.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_411.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_411.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_412.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_412.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_413.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_413.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_414.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_414.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_415.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_415.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_416.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_416.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_417.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_417.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_418.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_418.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_419.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_419.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_42.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_42.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_420.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_420.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_421.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_421.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_422.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_422.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_423.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_423.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_424.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_424.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_425.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_425.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_426.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_426.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_427.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_427.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_428.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_428.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_429.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_429.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_43.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_43.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_430.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_430.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_431.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_431.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_432.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_432.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_433.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_433.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_434.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_434.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_435.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_435.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_436.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_436.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_437.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_437.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_438.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_438.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_439.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_439.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_44.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_44.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_440.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_440.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_441.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_441.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_442.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_442.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_443.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_443.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_444.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_444.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_445.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_445.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_446.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_446.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_447.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_447.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_448.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_448.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_449.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_449.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_45.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_45.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_450.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_450.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_451.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_451.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_452.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_452.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_453.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_453.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_454.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_454.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_455.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_455.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_456.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_456.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_457.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_457.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_458.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_458.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_459.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_459.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_46.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_46.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_460.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_460.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_461.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_461.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_462.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_462.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_463.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_463.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_464.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_464.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_465.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_465.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_466.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_466.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_467.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_467.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_468.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_468.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_469.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_469.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_47.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_47.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_470.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_470.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_471.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_471.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_472.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_472.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_473.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_473.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_474.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_474.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_475.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_475.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_476.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_476.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_477.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_477.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_478.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_478.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_479.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_479.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_48.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_48.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_480.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_480.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_481.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_481.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_482.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_482.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_483.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_483.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_484.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_484.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_485.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_485.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_486.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_486.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_487.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_487.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_488.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_488.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_489.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_489.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_49.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_49.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_490.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_490.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_491.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_491.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_492.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_492.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_493.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_493.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_494.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_494.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_495.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_495.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_496.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_496.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_497.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_497.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_498.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_498.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_499.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_499.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_5.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_5.json,ok,1,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_50.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_50.json,no_hand_detected,0,1
Hamsapaksha,data/raw/Hamsapaksha(1)/Hamsapaksha_500.jpg,data/landmarks/Hamsapaksha/Hamsapaksha_500.json,no_hand_detected,0,1
