mudra,image_path,landmark_path,status,hand_count_quality,num_hands_detected,expected_hands
Kapotham,data/raw/Kapotham(1)/Kapotham_385.jpg,data/landmarks_pathB/Kapotham/Kapotham_385.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_386.jpg,data/landmarks_pathB/Kapotham/Kapotham_386.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_387.jpg,data/landmarks_pathB/Kapotham/Kapotham_387.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_388.jpg,data/landmarks_pathB/Kapotham/Kapotham_388.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_389.jpg,data/landmarks_pathB/Kapotham/Kapotham_389.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_39.jpg,data/landmarks_pathB/Kapotham/Kapotham_39.json,no_hand_detected,not_applicable,0,2
Kapotham,data/raw/Kapotham(1)/Kapotham_390.jpg,data/landmarks_pathB/Kapotham/Kapotham_390.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_391.jpg,data/landmarks_pathB/Kapotham/Kapotham_391.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_392.jpg,data/landmarks_pathB/Kapotham/Kapotham_392.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_393.jpg,data/landmarks_pathB/Kapotham/Kapotham_393.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_394.jpg,data/landmarks_pathB/Kapotham/Kapotham_394.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_395.jpg,data/landmarks_pathB/Kapotham/Kapotham_395.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_396.jpg,data/landmarks_pathB/Kapotham/Kapotham_396.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_397.jpg,data/landmarks_pathB/Kapotham/Kapotham_397.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_398.jpg,data/landmarks_pathB/Kapotham/Kapotham_398.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_399.jpg,data/landmarks_pathB/Kapotham/Kapotham_399.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_4.jpg,data/landmarks_pathB/Kapotham/Kapotham_4.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_40.jpg,data/landmarks_pathB/Kapotham/Kapotham_40.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_400.jpg,data/landmarks_pathB/Kapotham/Kapotham_400.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_401.jpg,data/landmarks_pathB/Kapotham/Kapotham_401.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_402.jpg,data/landmarks_pathB/Kapotham/Kapotham_402.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_403.jpg,data/landmarks_pathB/Kapotham/Kapotham_403.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_404.jpg,data/landmarks_pathB/Kapotham/Kapotham_404.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_405.jpg,data/landmarks_pathB/Kapotham/Kapotham_405.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_406.jpg,data/landmarks_pathB/Kapotham/Kapotham_406.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_407.jpg,data/landmarks_pathB/Kapotham/Kapotham_407.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_408.jpg,data/landmarks_pathB/Kapotham/Kapotham_408.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_409.jpg,data/landmarks_pathB/Kapotham/Kapotham_409.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_41.jpg,data/landmarks_pathB/Kapotham/Kapotham_41.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_410.jpg,data/landmarks_pathB/Kapotham/Kapotham_410.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_411.jpg,data/landmarks_pathB/Kapotham/Kapotham_411.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_412.jpg,data/landmarks_pathB/Kapotham/Kapotham_412.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_413.jpg,data/landmarks_pathB/Kapotham/Kapotham_413.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_414.jpg,data/landmarks_pathB/Kapotham/Kapotham_414.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_415.jpg,data/landmarks_pathB/Kapotham/Kapotham_415.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_416.jpg,data/landmarks_pathB/Kapotham/Kapotham_416.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_417.jpg,data/landmarks_pathB/Kapotham/Kapotham_417.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_418.jpg,data/landmarks_pathB/Kapotham/Kapotham_418.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_419.jpg,data/landmarks_pathB/Kapotham/Kapotham_419.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_42.jpg,data/landmarks_pathB/Kapotham/Kapotham_42.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_420.jpg,data/landmarks_pathB/Kapotham/Kapotham_420.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_421.jpg,data/landmarks_pathB/Kapotham/Kapotham_421.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_422.jpg,data/landmarks_pathB/Kapotham/Kapotham_422.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_423.jpg,data/landmarks_pathB/Kapotham/Kapotham_423.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_424.jpg,data/landmarks_pathB/Kapotham/Kapotham_424.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_425.jpg,data/landmarks_pathB/Kapotham/Kapotham_425.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_426.jpg,data/landmarks_pathB/Kapotham/Kapotham_426.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_427.jpg,data/landmarks_pathB/Kapotham/Kapotham_427.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_428.jpg,data/landmarks_pathB/Kapotham/Kapotham_428.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_429.jpg,data/landmarks_pathB/Kapotham/Kapotham_429.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_43.jpg,data/landmarks_pathB/Kapotham/Kapotham_43.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_430.jpg,data/landmarks_pathB/Kapotham/Kapotham_430.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_431.jpg,data/landmarks_pathB/Kapotham/Kapotham_431.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_432.jpg,data/landmarks_pathB/Kapotham/Kapotham_432.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_433.jpg,data/landmarks_pathB/Kapotham/Kapotham_433.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_434.jpg,data/landmarks_pathB/Kapotham/Kapotham_434.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_435.jpg,data/landmarks_pathB/Kapotham/Kapotham_435.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_436.jpg,data/landmarks_pathB/Kapotham/Kapotham_436.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_437.jpg,data/landmarks_pathB/Kapotham/Kapotham_437.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_438.jpg,data/landmarks_pathB/Kapotham/Kapotham_438.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_439.jpg,data/landmarks_pathB/Kapotham/Kapotham_439.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_44.jpg,data/landmarks_pathB/Kapotham/Kapotham_44.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_440.jpg,data/landmarks_pathB/Kapotham/Kapotham_440.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_441.jpg,data/landmarks_pathB/Kapotham/Kapotham_441.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_442.jpg,data/landmarks_pathB/Kapotham/Kapotham_442.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_443.jpg,data/landmarks_pathB/Kapotham/Kapotham_443.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_444.jpg,data/landmarks_pathB/Kapotham/Kapotham_444.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_445.jpg,data/landmarks_pathB/Kapotham/Kapotham_445.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_446.jpg,data/landmarks_pathB/Kapotham/Kapotham_446.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_447.jpg,data/landmarks_pathB/Kapotham/Kapotham_447.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_448.jpg,data/landmarks_pathB/Kapotham/Kapotham_448.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_449.jpg,data/landmarks_pathB/Kapotham/Kapotham_449.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_45.jpg,data/landmarks_pathB/Kapotham/Kapotham_45.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_450.jpg,data/landmarks_pathB/Kapotham/Kapotham_450.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_451.jpg,data/landmarks_pathB/Kapotham/Kapotham_451.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_452.jpg,data/landmarks_pathB/Kapotham/Kapotham_452.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_453.jpg,data/landmarks_pathB/Kapotham/Kapotham_453.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_454.jpg,data/landmarks_pathB/Kapotham/Kapotham_454.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_455.jpg,data/landmarks_pathB/Kapotham/Kapotham_455.json,no_hand_detected,not_applicable,0,2
Kapotham,data/raw/Kapotham(1)/Kapotham_456.jpg,data/landmarks_pathB/Kapotham/Kapotham_456.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_457.jpg,data/landmarks_pathB/Kapotham/Kapotham_457.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_458.jpg,data/landmarks_pathB/Kapotham/Kapotham_458.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_459.jpg,data/landmarks_pathB/Kapotham/Kapotham_459.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_46.jpg,data/landmarks_pathB/Kapotham/Kapotham_46.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_460.jpg,data/landmarks_pathB/Kapotham/Kapotham_460.json,no_hand_detected,not_applicable,0,2
Kapotham,data/raw/Kapotham(1)/Kapotham_461.jpg,data/landmarks_pathB/Kapotham/Kapotham_461.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_462.jpg,data/landmarks_pathB/Kapotham/Kapotham_462.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_463.jpg,data/landmarks_pathB/Kapotham/Kapotham_463.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_464.jpg,data/landmarks_pathB/Kapotham/Kapotham_464.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_465.jpg,data/landmarks_pathB/Kapotham/Kapotham_465.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_466.jpg,data/landmarks_pathB/Kapotham/Kapotham_466.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_467.jpg,data/landmarks_pathB/Kapotham/Kapotham_467.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_468.jpg,data/landmarks_pathB/Kapotham/Kapotham_468.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_469.jpg,data/landmarks_pathB/Kapotham/Kapotham_469.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_47.jpg,data/landmarks_pathB/Kapotham/Kapotham_47.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_470.jpg,data/landmarks_pathB/Kapotham/Kapotham_470.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_471.jpg,data/landmarks_pathB/Kapotham/Kapotham_471.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_472.jpg,data/landmarks_pathB/Kapotham/Kapotham_472.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_473.jpg,data/landmarks_pathB/Kapotham/Kapotham_473.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_474.jpg,data/landmarks_pathB/Kapotham/Kapotham_474.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_475.jpg,data/landmarks_pathB/Kapotham/Kapotham_475.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_476.jpg,data/landmarks_pathB/Kapotham/Kapotham_476.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_477.jpg,data/landmarks_pathB/Kapotham/Kapotham_477.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_478.jpg,data/landmarks_pathB/Kapotham/Kapotham_478.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_479.jpg,data/landmarks_pathB/Kapotham/Kapotham_479.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_48.jpg,data/landmarks_pathB/Kapotham/Kapotham_48.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_480.jpg,data/landmarks_pathB/Kapotham/Kapotham_480.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_481.jpg,data/landmarks_pathB/Kapotham/Kapotham_481.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_482.jpg,data/landmarks_pathB/Kapotham/Kapotham_482.json,no_hand_detected,not_applicable,0,2
Kapotham,data/raw/Kapotham(1)/Kapotham_483.jpg,data/landmarks_pathB/Kapotham/Kapotham_483.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_484.jpg,data/landmarks_pathB/Kapotham/Kapotham_484.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_485.jpg,data/landmarks_pathB/Kapotham/Kapotham_485.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_486.jpg,data/landmarks_pathB/Kapotham/Kapotham_486.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_487.jpg,data/landmarks_pathB/Kapotham/Kapotham_487.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_488.jpg,data/landmarks_pathB/Kapotham/Kapotham_488.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_489.jpg,data/landmarks_pathB/Kapotham/Kapotham_489.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_49.jpg,data/landmarks_pathB/Kapotham/Kapotham_49.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_490.jpg,data/landmarks_pathB/Kapotham/Kapotham_490.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_491.jpg,data/landmarks_pathB/Kapotham/Kapotham_491.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_492.jpg,data/landmarks_pathB/Kapotham/Kapotham_492.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_493.jpg,data/landmarks_pathB/Kapotham/Kapotham_493.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_494.jpg,data/landmarks_pathB/Kapotham/Kapotham_494.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_495.jpg,data/landmarks_pathB/Kapotham/Kapotham_495.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_496.jpg,data/landmarks_pathB/Kapotham/Kapotham_496.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_497.jpg,data/landmarks_pathB/Kapotham/Kapotham_497.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_498.jpg,data/landmarks_pathB/Kapotham/Kapotham_498.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_499.jpg,data/landmarks_pathB/Kapotham/Kapotham_499.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_5.jpg,data/landmarks_pathB/Kapotham/Kapotham_5.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_50.jpg,data/landmarks_pathB/Kapotham/Kapotham_50.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_500.jpg,data/landmarks_pathB/Kapotham/Kapotham_500.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_501.jpg,data/landmarks_pathB/Kapotham/Kapotham_501.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_502.jpg,data/landmarks_pathB/Kapotham/Kapotham_502.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_503.jpg,data/landmarks_pathB/Kapotham/Kapotham_503.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_504.jpg,data/landmarks_pathB/Kapotham/Kapotham_504.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_505.jpg,data/landmarks_pathB/Kapotham/Kapotham_505.json,no_hand_detected,not_applicable,0,2
Kapotham,data/raw/Kapotham(1)/Kapotham_506.jpg,data/landmarks_pathB/Kapotham/Kapotham_506.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_507.jpg,data/landmarks_pathB/Kapotham/Kapotham_507.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_508.jpg,data/landmarks_pathB/Kapotham/Kapotham_508.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_509.jpg,data/landmarks_pathB/Kapotham/Kapotham_509.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_51.jpg,data/landmarks_pathB/Kapotham/Kapotham_51.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_510.jpg,data/landmarks_pathB/Kapotham/Kapotham_510.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_511.jpg,data/landmarks_pathB/Kapotham/Kapotham_511.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_512.jpg,data/landmarks_pathB/Kapotham/Kapotham_512.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_513.jpg,data/landmarks_pathB/Kapotham/Kapotham_513.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_514.jpg,data/landmarks_pathB/Kapotham/Kapotham_514.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_515.jpg,data/landmarks_pathB/Kapotham/Kapotham_515.json,no_hand_detected,not_applicable,0,2
Kapotham,data/raw/Kapotham(1)/Kapotham_516.jpg,data/landmarks_pathB/Kapotham/Kapotham_516.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_517.jpg,data/landmarks_pathB/Kapotham/Kapotham_517.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_518.jpg,data/landmarks_pathB/Kapotham/Kapotham_518.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_519.jpg,data/landmarks_pathB/Kapotham/Kapotham_519.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_52.jpg,data/landmarks_pathB/Kapotham/Kapotham_52.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_520.jpg,data/landmarks_pathB/Kapotham/Kapotham_520.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_521.jpg,data/landmarks_pathB/Kapotham/Kapotham_521.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_522.jpg,data/landmarks_pathB/Kapotham/Kapotham_522.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_523.jpg,data/landmarks_pathB/Kapotham/Kapotham_523.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_524.jpg,data/landmarks_pathB/Kapotham/Kapotham_524.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_525.jpg,data/landmarks_pathB/Kapotham/Kapotham_525.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_526.jpg,data/landmarks_pathB/Kapotham/Kapotham_526.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_527.jpg,data/landmarks_pathB/Kapotham/Kapotham_527.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_528.jpg,data/landmarks_pathB/Kapotham/Kapotham_528.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_529.jpg,data/landmarks_pathB/Kapotham/Kapotham_529.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_53.jpg,data/landmarks_pathB/Kapotham/Kapotham_53.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_530.jpg,data/landmarks_pathB/Kapotham/Kapotham_530.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_531.jpg,data/landmarks_pathB/Kapotham/Kapotham_531.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_532.jpg,data/landmarks_pathB/Kapotham/Kapotham_532.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_533.jpg,data/landmarks_pathB/Kapotham/Kapotham_533.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_534.jpg,data/landmarks_pathB/Kapotham/Kapotham_534.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_535.jpg,data/landmarks_pathB/Kapotham/Kapotham_535.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_536.jpg,data/landmarks_pathB/Kapotham/Kapotham_536.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_537.jpg,data/landmarks_pathB/Kapotham/Kapotham_537.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_538.jpg,data/landmarks_pathB/Kapotham/Kapotham_538.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_539.jpg,data/landmarks_pathB/Kapotham/Kapotham_539.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_54.jpg,data/landmarks_pathB/Kapotham/Kapotham_54.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_540.jpg,data/landmarks_pathB/Kapotham/Kapotham_540.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_541.jpg,data/landmarks_pathB/Kapotham/Kapotham_541.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_542.jpg,data/landmarks_pathB/Kapotham/Kapotham_542.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_543.jpg,data/landmarks_pathB/Kapotham/Kapotham_543.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_544.jpg,data/landmarks_pathB/Kapotham/Kapotham_544.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_545.jpg,data/landmarks_pathB/Kapotham/Kapotham_545.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_546.jpg,data/landmarks_pathB/Kapotham/Kapotham_546.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_547.jpg,data/landmarks_pathB/Kapotham/Kapotham_547.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_548.jpg,data/landmarks_pathB/Kapotham/Kapotham_548.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_549.jpg,data/landmarks_pathB/Kapotham/Kapotham_549.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_55.jpg,data/landmarks_pathB/Kapotham/Kapotham_55.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_550.jpg,data/landmarks_pathB/Kapotham/Kapotham_550.json,ok,partial_detection,1,2
Kapotham,data/raw/Kapotham(1)/Kapotham_551.jpg,data/landmarks_pathB/Kapotham/Kapotham_551.json,no_hand_detected,not_applicable,0,2
Kapotham,data/raw/Kapotham(1)/Kapotham_552.jpg,data/landmarks_pathB/Kapotham/Kapotham_552.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_553.jpg,data/landmarks_pathB/Kapotham/Kapotham_553.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_554.jpg,data/landmarks_pathB/Kapotham/Kapotham_554.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_555.jpg,data/landmarks_pathB/Kapotham/Kapotham_555.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_556.jpg,data/landmarks_pathB/Kapotham/Kapotham_556.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_557.jpg,data/landmarks_pathB/Kapotham/Kapotham_557.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_558.jpg,data/landmarks_pathB/Kapotham/Kapotham_558.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_559.jpg,data/landmarks_pathB/Kapotham/Kapotham_559.json,ok,expected_match,2,2
Kapotham,data/raw/Kapotham(1)/Kapotham_56.jpg,data/landmarks_pathB/Kapotham/Kapotham_56.json,ok,expected_match,2,2
